time	velocity
1529.37428866972	0.957158626593721
1531.82021656666	0.683829602581454
1534.2661444636	NA
1536.71207236055	NA
1539.15800025749	NA
1541.60392815443	NA
1544.04985605137	NA
1546.49578394831	1.15593438076558
1548.94171184525	1.15595022288893
1551.3876397422	1.33863746717631
1553.83356763914	1.338622972971
1556.27949553608	1.0811605275069
1558.72542343302	1.1999588358264
1561.17135132996	1.64496734437764
1563.6172792269	1.66550834631436
1566.06320712385	1.85116542474798
1568.50913502079	1.64518575167057
1570.95506291773	1.52725320830741
1573.40099081467	1.72451153496785
1575.84691871161	1.47647265026792
1578.29284660855	0.783287715551982
1580.7387745055	0.855599020989564
1583.18470240244	1.15546423003325
1585.63063029938	0.859762369455696
1588.07655819632	0.878945126676335
1590.52248609326	0.878939479783147
1592.9684139902	1.09865351486767
1595.41434188715	1.56829890345984
1597.86026978409	1.43093885245357
1600.30619768103	1.39684285387804
1602.75212557797	1.61210062096724
1605.19805347491	1.52002221167354
1607.64398137186	1.57656817239311
1610.0899092688	1.76625430982196
1612.53583716574	1.84532696476727
1614.98176506268	1.53381876040818
1617.42769295962	1.07576928179857
1619.87362085656	1.70357001748601
1622.31954875351	1.86178226648929
1624.76547665045	1.77198014764195
1627.21140454739	1.41747058728592
1629.65733244433	1.08303878883587
1632.10326034127	1.13464138720089
1634.54918823821	1.92342740684975
1636.99511613516	1.7896256296903
1639.4410440321	1.77020874664549
1641.88697192904	1.96264909936242
1644.33289982598	1.94087264375351
1646.77882772292	1.84170872860783
1649.22475561986	1.84713139087481
1651.67068351681	1.50407039558685
1654.11661141375	1.93326630653762
1656.56253931069	2.07075196342928
1659.00846720763	1.87818872991265
1661.45439510457	2.22165752743902
1663.90032300151	1.56562435350486
1666.34625089846	1.31946159786491
1668.7921787954	2.31843662915925
1671.23810669234	2.4184733651507
1673.68403458928	2.384083194346
1676.12996248622	1.20087813397464
1678.57589038316	1.22147691364331
1681.02181828011	1.52590545579477
1683.46774617705	1.12241219480169
1685.91367407399	1.15787645225746
1688.35960197093	2.48312780752175
1690.80552986787	1.45391861596809
1693.25145776481	1.72986629311453
1695.69738566176	2.4787172793573
1698.1433135587	2.31834080762218
